"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.setting","Input.behavior","Input.inv_frequency","Answer.commentbox","Answer.expected1_category1","Answer.expected1_category10","Answer.expected1_category2","Answer.expected1_category3","Answer.expected1_category4","Answer.expected1_category5","Answer.expected1_category6","Answer.expected1_category7","Answer.expected1_category8","Answer.expected1_category9","Answer.expected1_relation1","Answer.expected1_relation10","Answer.expected1_relation2","Answer.expected1_relation3","Answer.expected1_relation4","Answer.expected1_relation5","Answer.expected1_relation6","Answer.expected1_relation7","Answer.expected1_relation8","Answer.expected1_relation9","Answer.expected1_type1","Answer.expected1_type10","Answer.expected1_type2","Answer.expected1_type3","Answer.expected1_type4","Answer.expected1_type5","Answer.expected1_type6","Answer.expected1_type7","Answer.expected1_type8","Answer.expected1_type9","Answer.expected1_value1","Answer.expected1_value10","Answer.expected1_value2","Answer.expected1_value3","Answer.expected1_value4","Answer.expected1_value5","Answer.expected1_value6","Answer.expected1_value7","Answer.expected1_value8","Answer.expected1_value9","Answer.expected2_category1","Answer.expected2_category2","Answer.expected2_relation1","Answer.expected2_relation2","Answer.expected2_type1","Answer.expected2_type2","Answer.expected2_value1","Answer.expected2_value2","Answer.expected3_category1","Answer.expected3_category2","Answer.expected3_relation1","Answer.expected3_relation2","Answer.expected3_type1","Answer.expected3_type2","Answer.expected3_value1","Answer.expected3_value2","Answer.expected4_category1","Answer.expected4_relation1","Answer.expected4_type1","Answer.expected4_value1","Answer.expected_always.on","Answer.expected_never.on","Answer.normal1_category1","Answer.normal1_category2","Answer.normal1_category3","Answer.normal1_category4","Answer.normal1_category5","Answer.normal1_category6","Answer.normal1_category7","Answer.normal1_category8","Answer.normal1_relation1","Answer.normal1_relation2","Answer.normal1_relation3","Answer.normal1_relation4","Answer.normal1_relation5","Answer.normal1_relation6","Answer.normal1_relation7","Answer.normal1_relation8","Answer.normal1_type1","Answer.normal1_type2","Answer.normal1_type3","Answer.normal1_type4","Answer.normal1_type5","Answer.normal1_type6","Answer.normal1_type7","Answer.normal1_type8","Answer.normal1_value1","Answer.normal1_value2","Answer.normal1_value3","Answer.normal1_value4","Answer.normal1_value5","Answer.normal1_value6","Answer.normal1_value7","Answer.normal1_value8","Answer.normal2_category1","Answer.normal2_category2","Answer.normal2_category3","Answer.normal2_relation1","Answer.normal2_relation2","Answer.normal2_relation3","Answer.normal2_type1","Answer.normal2_type2","Answer.normal2_type3","Answer.normal2_value1","Answer.normal2_value2","Answer.normal2_value3","Answer.normal3_category1","Answer.normal3_relation1","Answer.normal3_type1","Answer.normal3_value1","Answer.normal4_category1","Answer.normal4_relation1","Answer.normal4_type1","Answer.normal4_value1","Answer.normal5_category1","Answer.normal5_relation1","Answer.normal5_type1","Answer.normal5_value1","Answer.normal_always.on","Answer.normal_never.on","Answer.taboo1_category1","Answer.taboo1_category10","Answer.taboo1_category2","Answer.taboo1_category3","Answer.taboo1_category4","Answer.taboo1_category5","Answer.taboo1_category6","Answer.taboo1_category7","Answer.taboo1_category8","Answer.taboo1_category9","Answer.taboo1_relation1","Answer.taboo1_relation10","Answer.taboo1_relation2","Answer.taboo1_relation3","Answer.taboo1_relation4","Answer.taboo1_relation5","Answer.taboo1_relation6","Answer.taboo1_relation7","Answer.taboo1_relation8","Answer.taboo1_relation9","Answer.taboo1_type1","Answer.taboo1_type10","Answer.taboo1_type2","Answer.taboo1_type3","Answer.taboo1_type4","Answer.taboo1_type5","Answer.taboo1_type6","Answer.taboo1_type7","Answer.taboo1_type8","Answer.taboo1_type9","Answer.taboo1_value1","Answer.taboo1_value10","Answer.taboo1_value2","Answer.taboo1_value3","Answer.taboo1_value4","Answer.taboo1_value5","Answer.taboo1_value6","Answer.taboo1_value7","Answer.taboo1_value8","Answer.taboo1_value9","Answer.taboo2_category1","Answer.taboo2_category2","Answer.taboo2_relation1","Answer.taboo2_relation2","Answer.taboo2_type1","Answer.taboo2_type2","Answer.taboo2_value1","Answer.taboo2_value2","Answer.taboo3_category1","Answer.taboo3_relation1","Answer.taboo3_type1","Answer.taboo3_value1","Answer.taboo4_category1","Answer.taboo4_relation1","Answer.taboo4_type1","Answer.taboo4_value1","Answer.taboo5_category1","Answer.taboo5_relation1","Answer.taboo5_type1","Answer.taboo5_value1","Answer.taboo_always.on","Answer.taboo_never.on","Approve","Reject"
"3MG8450X2P9F7TR712DYH1YLU3FUPM","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:23 PDT 2022","2","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:23 PDT 2022","","","3J2UYBXQQNBU4LVFE157AEFQLIG60W","A1X37D8U3I8SM","Rejected","Wed Jul 13 11:04:47 PDT 2022","Wed Jul 13 11:05:25 PDT 2022","Tue Jul 26 11:05:25 PDT 2022","","Wed Jul 13 11:52:35 PDT 2022","nonsensical","38","0% (0/33)","0% (0/33)","0% (0/0)","army base","eat sugary foods","0.5","good experience.","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","amusement park role","","","","","","","","","","security","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is NOT","","","","","","","","education","","","","","","","","middle school","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","","","is NOT","","","","","","","","","","employment","","","","","","","","","","retired","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"32FESTC2NIPWD4I3WXRSX1ZEVK0CUQ","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:14 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:14 PDT 2022","","","3NAPMVF0ZYEK4VCYCYEDZG81CNL728","A2ZT2Z0LQ05EGZ","Approved","Wed Jul 06 10:18:02 PDT 2022","Wed Jul 06 10:50:54 PDT 2022","Tue Jul 19 10:50:54 PDT 2022","Mon Jul 11 15:39:05 PDT 2022","","","1972","99% (91/92)","88% (7/8)","0% (0/0)","backyard","set up a slip and slide","1","","the environment","","","","","","","","","","is NOT","","","","","","","","","","temperature","","","","","","","","","","freezing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is","","","","","","","","amusement park role","","","","","","","","ride operator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","","","","","","","","","is","","","","","","","","","","time of day","","","","","","","","","","late night","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3DZKABX2ZJ4WQJ731N1XTN1X9R9CVF","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:14 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:14 PDT 2022","","","3QJOXOW4XLQVKEV19OB3KZEG578EMF","A2ZT2Z0LQ05EGZ","Approved","Mon Jul 11 15:22:02 PDT 2022","Mon Jul 11 15:25:32 PDT 2022","Sun Jul 24 15:25:32 PDT 2022","Mon Jul 11 16:29:27 PDT 2022","","","210","99% (91/92)","88% (7/8)","0% (0/0)","bedroom","do jumping jacks","1","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","bedroom role","","","","","","","","","","an athlete.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is","","","","","","","","bedroom role","","","","","","","","a toddler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is NOT","","","","","","","","","","age-bracket","","","","","","","","","","a baby","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3JYPJ2TAYJ7QOBUH6DIZV1XIKG0FP8","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:14 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:14 PDT 2022","","","3JZQSN0I3S9NYIZBTWXEPCFJL09GFH","ANWHAP0XATT6P","Approved","Wed Jul 13 18:52:36 PDT 2022","Wed Jul 13 18:56:57 PDT 2022","Tue Jul 26 18:56:57 PDT 2022","Thu Jul 14 13:50:12 PDT 2022","","","261","99% (87/88)","99% (87/88)","100% (28/28)","banquet hall","lean back in your chair","0.25","","the PERSON PERFORMING BEHAVIOR's role","","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","is","","is","is","","","","","","","banquet hall role","","condition or state","banquet hall behavior","","","","","","","guest","","ill","sitting","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","is","is","is","","","","","","banquet hall role","condition or state","banquet hall behavior","","","","","","guest","tired","sitting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","banquet hall role","","","","","","","","","","bartender","","","","","","","","","","the PERSON PERFORMING BEHAVIOR's role","","is","","banquet hall role","","cook","","the PERSON PERFORMING BEHAVIOR's role","is","banquet hall role","dishwasher","the PERSON PERFORMING BEHAVIOR's role","is","banquet hall role","server","the PERSON PERFORMING BEHAVIOR's role","is","banquet hall role","sales manager","false","false"
"360ZO6N6J2IB2Y6RBBQF41HCCDUM9R","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:14 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:14 PDT 2022","","","3NPI0JQDAQ43U0ABRZSQ0P8CCVLPT8","AIIUR6K06BZDO","Approved","Wed Jul 06 11:35:38 PDT 2022","Wed Jul 06 11:36:35 PDT 2022","Tue Jul 19 11:36:35 PDT 2022","Mon Jul 11 16:22:11 PDT 2022","","","57","100% (600/600)","100% (593/593)","100% (62/62)","bakery","wiping your nose with your hand","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is","","","","","","","","age bracket","","","","","","","","infant","","","","","","","","the PERSON PERFORMING BEHAVIOR's attribute","","","is","","","age bracket","","","toddler","","","the PERSON PERFORMING BEHAVIOR's attribute","is","age bracket","preschooler","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","is NOT","","is NOT","is NOT","","","","","","","age bracket","","age bracket","age bracket","","","","","","","infant","","toddler","preschooler","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3X52SWXE0Y495878RX6TFPKBG0BCWP","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:15 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:15 PDT 2022","","","30ZX6P7VFAUDOQD0D73A26DA5UZJ2V","ANWHAP0XATT6P","Approved","Thu Jul 14 18:08:48 PDT 2022","Thu Jul 14 18:10:55 PDT 2022","Wed Jul 27 18:10:55 PDT 2022","Fri Jul 15 10:28:49 PDT 2022","","","127","99% (87/88)","99% (87/88)","100% (28/28)","auditorium","climb on the stage","0.333333333","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","auditorium role","","","","","","","","","","performer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is","","","","","","","","auditorium role","","","","","","","","stage crew","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","auditorium role","","","","","","","","","","concession stand worker","","","","","","","","","","the PERSON PERFORMING BEHAVIOR's role","","is","","auditorium role","","custodian","","the PERSON PERFORMING BEHAVIOR's role","is","auditorium role","janitor","the PERSON PERFORMING BEHAVIOR's role","is","auditorium role","ticket taker","the PERSON PERFORMING BEHAVIOR's role","is","auditorium role","usher","false","false"
"37OPIVELUV23F3FLCKO28RK019DAHL","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:15 PDT 2022","2","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:15 PDT 2022","","","3YW4XOSQKSKFDL6Y627A4PCGTW7U1S","A1X37D8U3I8SM","Rejected","Wed Jul 13 11:22:20 PDT 2022","Wed Jul 13 11:23:15 PDT 2022","Tue Jul 26 11:23:15 PDT 2022","","Wed Jul 13 11:52:07 PDT 2022","nonsensical","55","0% (0/33)","0% (0/33)","0% (0/0)","bathroom","do a puzzle","0.2","good experience.","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is NOT","","","","","","","","","","airport role","","","","","","","","","","airplane co-pilot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","is NOT","","","","","","","","airport role","","","","","","","","baggage handler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","","","is","","","","","","","","","","condition or state","","","","","","","","","","blushing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"37OPIVELUV23F3FLCKO28RK019DAHL","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:15 PDT 2022","2","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:15 PDT 2022","","","3DZQRBDBSNEV8BS941QTDH9P7RE3S8","ANWHAP0XATT6P","Approved","Thu Jul 14 18:21:50 PDT 2022","Thu Jul 14 18:23:18 PDT 2022","Wed Jul 27 18:23:18 PDT 2022","Fri Jul 15 10:29:37 PDT 2022","","","88","99% (87/88)","99% (87/88)","100% (28/28)","bathroom","do a puzzle","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is","","","","","","","","bathroom role","","","","","","","","homeowner","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","","","","","","","","","is","","","","","","","","","","cleanliness","","","","","","","","","","dirty","","","","","","","","","","the PERSON PERFORMING BEHAVIOR is also doing","","is","","bathroom behavior","","have a shower","","","","","","","","","","","","","","false","false"
"3MD8CKRQZ0MR5QWS2VD9FUPPE55RJF","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:15 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:15 PDT 2022","","","3DY4FPOOA3N3J5UF9MWU62WCC9PVRA","ANWHAP0XATT6P","Approved","Thu Jul 14 18:45:02 PDT 2022","Thu Jul 14 18:46:14 PDT 2022","Wed Jul 27 18:46:14 PDT 2022","Fri Jul 15 10:33:08 PDT 2022","","","72","99% (87/88)","99% (87/88)","100% (28/28)","bank","hide behind furniture","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is","","","","","","","","age bracket","","","","","","","","child","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","","","is","","","","","","","","","","age bracket","","","","","","","","","","adult","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"34OWYT6U3XGP6FG0QWSNC8AVV4AI97","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:15 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:15 PDT 2022","","","3L4PIM1GQVFKNZPKEXJED106UQORYC","ANWHAP0XATT6P","Approved","Thu Jul 14 18:10:56 PDT 2022","Thu Jul 14 18:14:06 PDT 2022","Wed Jul 27 18:14:06 PDT 2022","Fri Jul 15 10:33:08 PDT 2022","","","190","99% (87/88)","99% (87/88)","100% (28/28)","boat","drift aimlessly","1","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","","","is NOT","","","","","","","","","","age bracket","","","","","","","","","","an adult","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is NOT","","","","","","","","boat role","","","","","","","","captain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","boat role","","","","","","","","","","captain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3BO3NEOQM1G3BYQ5I26N83LF1MSAIE","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:15 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:15 PDT 2022","","","3SKRO2GZ73Q1AP1MCO38Y23IRT7K1V","A2ZT2Z0LQ05EGZ","Approved","Mon Jul 11 15:13:45 PDT 2022","Mon Jul 11 15:20:04 PDT 2022","Sun Jul 24 15:20:04 PDT 2022","Mon Jul 11 16:30:06 PDT 2022","","","379","99% (91/92)","88% (7/8)","0% (0/0)","army base","cut down trees","1","","the environment","","","","","","","","","","is","","","","","","","","","","arrmy base","","","","","","","","","","a landscaper.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","is","","","","","","","","army base role","","","","","","","","an adult","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","","","is","","","","","","","","","","army base role","","","","","","","","","","civillian.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3UQ1LLR26B751ZYB35300JD7IQMALS","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:16 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:16 PDT 2022","","","34T446B1C2DJK24GOSIAWE70HWBC0Y","A20C38AB8D6Z2L","Approved","Tue Jul 12 00:11:21 PDT 2022","Tue Jul 12 00:33:57 PDT 2022","Mon Jul 25 00:33:57 PDT 2022","Tue Jul 12 11:09:01 PDT 2022","","","1356","100% (2229/2234)","82% (9/11)","0% (0/0)","bakery","talk about your past relationships","1","","the environment","","","","","","","","","","is NOT","","","","","","","","","","bakery role","","","","","","","","","","crowded","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","","","","","","","is NOT","","","","","","","","bakery role","","","","","","","","busy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","","","","","","","","","is","","","","","","","","","","bakery role","","","","","","","","","","crowded","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3OCZWXS7ZP68VTMU89CJS8XLQCLL5X","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:16 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:16 PDT 2022","","","39OWYR0EPMQNK9KBN2JKWCMNPVAYF5","AIIUR6K06BZDO","Approved","Wed Jul 06 20:15:05 PDT 2022","Wed Jul 06 20:16:50 PDT 2022","Tue Jul 19 20:16:50 PDT 2022","Mon Jul 11 16:22:12 PDT 2022","","","105","100% (600/600)","100% (593/593)","100% (62/62)","bar","do a shot","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","","","","is NOT","is NOT","is NOT","is NOT","is NOT","","","","age bracket","age bracket","age bracket","age bracket","age bracket","","","","infant","toddler","preschooler","gradeschooler","teen","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","is NOT","","is NOT","is NOT","is NOT","","","","","","age bracket","","age bracket","age bracket","age bracket","","","","","","young adult","","middle-aged adult","older adult","senior citizen","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"33Q5P9PUSQLDZ3CD2KQ0ETETX2FCZF","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:16 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:16 PDT 2022","","","3U5NZHP4LT1DPRJGR5B1M65O26BHPM","ANWHAP0XATT6P","Approved","Wed Jul 13 19:21:33 PDT 2022","Wed Jul 13 19:25:41 PDT 2022","Tue Jul 26 19:25:41 PDT 2022","Thu Jul 14 13:50:11 PDT 2022","","","248","99% (87/88)","99% (87/88)","100% (28/28)","beach","blow your nose","0.111111111","","the PERSON PERFORMING BEHAVIOR's role","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is","","is","","","","","","","","beach role","","condition or state","","","","","","","","beachgoer","","ill","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","is","is","is NOT","","","","","","beach role","characteristic","characteristic","","","","","","beachgoer","haves a tissue","does not have a tissue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","","is","","is","","","","","","","","beach role","","beach behavior","","","","","","","","vendor","","serving food","","","","","","","","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR is also doing","is","is","beach role","beach behavior","lifeguard","saving someone from drowning","","","","","","","","","","","","","false","false"
"3BVS8WK9Q1U8U8VXOG6J3E5LJ4DIBH","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Wed Jul 06 09:17:16 PDT 2022","1","BatchId:4775244;OriginalHitTemplateId:928390828;","21600","1123200","Tue Jul 26 09:17:16 PDT 2022","","","3KIBXJ1WD7TM6H8NIQ1JAYGQLOWOK6","ANWHAP0XATT6P","Approved","Thu Jul 14 18:19:56 PDT 2022","Thu Jul 14 18:21:39 PDT 2022","Wed Jul 27 18:21:39 PDT 2022","Fri Jul 15 10:34:49 PDT 2022","","","103","99% (87/88)","99% (87/88)","100% (28/28)","campsite","go through other people's things","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's role","some OTHER PERSON's attribute","","","","","","","is","is","","","","","","","campsite role","characteristic","","","","","","","the owner","criminal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","campsite role","","","","","","","","","","camper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
